0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.010000, 0.000000, 0.000000, 0.000000, -0.143239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -28.647835, 0.000000, 0.000000
0.020000, 0.000000, 0.000000, 0.000000, -0.442920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.030000, 0.000000, 0.000000, 0.000000, -0.742920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.040000, 0.000000, 0.000000, 0.000000, -1.042920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.050000, 0.000000, 0.000000, 0.000000, -1.342920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.060000, 0.000000, 0.000000, 0.000000, -1.642920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.070000, 0.000000, 0.000000, 0.000000, -1.942921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.080000, 0.000000, 0.000000, 0.000000, -2.242921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.090000, 0.000000, 0.000000, 0.000000, -2.542921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.100000, 0.000000, 0.000000, 0.000000, -2.842921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.110000, 0.000000, 0.000000, 0.000000, -3.142921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.120000, 0.000000, 0.000000, 0.000000, -3.442921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.130000, 0.000000, 0.000000, 0.000000, -3.742921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.140000, 0.000000, 0.000000, 0.000000, -4.042921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.150000, 0.000000, 0.000000, 0.000000, -4.342922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.160000, 0.000000, 0.000000, 0.000000, -4.642922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.170000, 0.000000, 0.000000, 0.000000, -4.942922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.180000, 0.000000, 0.000000, 0.000000, -5.242922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.190000, 0.000000, 0.000000, 0.000000, -5.542922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.200000, 0.000000, 0.000000, 0.000000, -5.842922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.210000, 0.000000, 0.000000, 0.000000, -6.142922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.220000, 0.000000, 0.000000, 0.000000, -6.442923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.230000, 0.000000, 0.000000, 0.000000, -6.742923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.240000, 0.000000, 0.000000, 0.000000, -7.042923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.250000, 0.000000, 0.000000, 0.000000, -7.342923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.260000, 0.000000, 0.000000, 0.000000, -7.642923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.270000, 0.000000, 0.000000, 0.000000, -7.942923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.280000, 0.000000, 0.000000, 0.000000, -8.242923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.290000, 0.000000, 0.000000, 0.000000, -8.542923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.300000, 0.000000, 0.000000, 0.000000, -8.842924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.310000, 0.000000, 0.000000, 0.000000, -9.142924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.320000, 0.000000, 0.000000, 0.000000, -9.442924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.330000, 0.000000, 0.000000, 0.000000, -9.742924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.340000, 0.000000, 0.000000, 0.000000, -10.042924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.350000, 0.000000, 0.000000, 0.000000, -10.342924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.360000, 0.000000, 0.000000, 0.000000, -10.642924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.370000, 0.000000, 0.000000, 0.000000, -10.942924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.380000, 0.000000, 0.000000, 0.000000, -11.242925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.390000, 0.000000, 0.000000, 0.000000, -11.542925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.400000, 0.000000, 0.000000, 0.000000, -11.842925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.410000, 0.000000, 0.000000, 0.000000, -12.142925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.420000, 0.000000, 0.000000, 0.000000, -12.442925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.430000, 0.000000, 0.000000, 0.000000, -12.742925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.440000, 0.000000, 0.000000, 0.000000, -13.042925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.450000, 0.000000, 0.000000, 0.000000, -13.342925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.460000, 0.000000, 0.000000, 0.000000, -13.642926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.470000, 0.000000, 0.000000, 0.000000, -13.942926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.480000, 0.000000, 0.000000, 0.000000, -14.242926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.490000, 0.000000, 0.000000, 0.000000, -14.542926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.500000, 0.000000, 0.000000, 0.000000, -14.842926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.510000, 0.000000, 0.000000, 0.000000, -15.142926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.520000, 0.000000, 0.000000, 0.000000, -15.442926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.530000, 0.000000, 0.000000, 0.000000, -15.742926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.540000, 0.000000, 0.000000, 0.000000, -16.042927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.550000, 0.000000, 0.000000, 0.000000, -16.342927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.560000, 0.000000, 0.000000, 0.000000, -16.642927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.570000, 0.000000, 0.000000, 0.000000, -16.942927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.580000, 0.000000, 0.000000, 0.000000, -17.242927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.590000, 0.000000, 0.000000, 0.000000, -17.542927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.600000, 0.000000, 0.000000, 0.000000, -17.842927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.610000, 0.000000, 0.000000, 0.000000, -18.142928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.620000, 0.000000, 0.000000, 0.000000, -18.442928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.630000, 0.000000, 0.000000, 0.000000, -18.742928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.640000, 0.000000, 0.000000, 0.000000, -19.042928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.650000, 0.000000, 0.000000, 0.000000, -19.342928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.660000, 0.000000, 0.000000, 0.000000, -19.642928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.670000, 0.000000, 0.000000, 0.000000, -19.942928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.680000, 0.000000, 0.000000, 0.000000, -20.242928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.690000, 0.000000, 0.000000, 0.000000, -20.542929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.700000, 0.000000, 0.000000, 0.000000, -20.842929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.710000, 0.000000, 0.000000, 0.000000, -21.142929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.720000, 0.000000, 0.000000, 0.000000, -21.442929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.730000, 0.000000, 0.000000, 0.000000, -21.742929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.740000, 0.000000, 0.000000, 0.000000, -22.042929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.750000, 0.000000, 0.000000, 0.000000, -22.342929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.760000, 0.000000, 0.000000, 0.000000, -22.642929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.770000, 0.000000, 0.000000, 0.000000, -22.942930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.780000, 0.000000, 0.000000, 0.000000, -23.242930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.790000, 0.000000, 0.000000, 0.000000, -23.542930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.800000, 0.000000, 0.000000, 0.000000, -23.842930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.810000, 0.000000, 0.000000, 0.000000, -24.142930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.820000, 0.000000, 0.000000, 0.000000, -24.442930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.830000, 0.000000, 0.000000, 0.000000, -24.742930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
0.840000, 0.000000, 0.000000, 0.000000, -25.042930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -30.000013, 0.000000, 0.000000
